"TOA5","CCR_Met","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20210329.CR3","35958","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-04-03 09:20:00",684,13.26,9.62,10.12811,10.09371,10.08453,10.0039,9.917292,9.88067,9.868616,9.429346,9.135218,8.77685,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78062,8.69959
"2021-04-03 09:30:00",685,13.25,10.02,10.19125,10.16448,10.12802,10.0216,9.941706,9.88534,9.827662,9.402766,9.134272,8.745538,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78098,8.712398
"2021-04-03 09:40:00",686,13.24,10.41,10.21713,10.22204,10.03268,10.00198,9.950342,9.889063,9.844507,9.377527,9.128046,8.679957,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78005,8.715759
"2021-04-03 09:50:00",687,13.23,10.9,10.24624,10.2257,10.06222,10.01989,9.963983,9.908778,9.827448,9.422571,9.168939,8.696741,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78153,8.722755
"2021-04-03 10:00:00",688,13.21,11.39,10.27792,10.20874,10.05209,10.02392,9.968774,9.933771,9.736262,9.416956,9.172083,8.647028,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78486,8.699932
"2021-04-03 10:10:00",689,13.2,11.82,10.32559,10.21472,10.0733,10.01971,9.978052,9.943293,9.549707,9.390986,9.168177,8.68551,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77977,8.732144
"2021-04-03 10:20:00",690,13.19,12.25,10.36282,10.20275,10.05111,10.01562,9.983637,9.95083,9.482935,9.35885,9.108637,8.743982,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78492,8.737301
"2021-04-03 10:30:00",691,13.18,12.7,10.40603,10.24243,10.07998,10.02987,9.992426,9.970575,9.4555,9.363001,9.09411,8.743586,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77932,8.742613
"2021-04-03 10:40:00",692,13.16,13.06,10.42337,10.17275,10.10552,10.06536,10.00485,9.975855,9.419702,9.332727,9.063532,8.756159,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78075,8.750951
"2021-04-03 10:50:00",693,13.15,13.44,10.48431,10.16561,10.13476,10.09728,10.00765,9.969751,9.39361,9.315333,9.06164,8.76211,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77993,8.762951
"2021-04-03 11:00:00",694,13.14,13.96,10.5577,10.17187,10.11761,10.10632,10.01016,9.845178,9.43191,9.287318,9.05987,8.837671,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77777,8.769826
"2021-04-03 11:10:00",695,13.13,14.38,10.62744,10.19738,10.12347,10.08935,10.00128,9.875543,9.42309,9.28985,9.008265,8.777887,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77773,8.775095
"2021-04-03 11:20:00",696,13.12,14.69,10.09045,10.10473,10.07836,10.01235,9.907374,9.483698,9.364099,9.243433,9.000391,8.75622,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78014,8.782573
"2021-04-03 11:30:00",697,13.11,15.07,10.29556,10.32348,10.21389,10.08804,9.969995,9.895868,9.47265,9.333795,9.030726,8.808741,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77947,8.79478
"2021-04-03 11:40:00",698,13.1,15.4,10.68115,10.39584,10.20321,10.10281,10.05071,9.778528,9.229578,9.125971,9.042474,8.809382,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78093,8.801082
"2021-04-03 11:50:00",699,13.1,15.68,10.79208,10.34613,10.27032,10.14993,10.04418,9.513117,9.365198,9.333704,9.060846,8.772364,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.7781,8.80785
"2021-04-03 12:00:00",700,13.09,15.81,10.62252,10.27893,10.2019,10.05776,9.95669,9.663966,9.357722,9.147028,9.034693,8.792078,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77953,8.808416
"2021-04-03 12:10:00",701,13.09,16.01,10.67651,10.27648,10.2041,10.05337,9.901392,9.632929,9.391931,9.267878,9.099542,8.769038,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77865,8.808123
"2021-04-03 12:20:00",702,13.08,16.21,10.70654,10.26257,10.20346,10.07617,9.909876,9.545069,9.330714,9.238581,9.104883,8.817408,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78154,8.808964
"2021-04-03 12:30:00",703,13.07,16.34,10.83285,10.28509,10.14962,10.08587,9.956965,9.594721,9.42251,9.259027,9.097711,8.832362,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.7801,8.811998
"2021-04-03 12:40:00",704,13.07,16.48,10.97122,10.31106,10.19369,10.09771,9.875422,9.521937,9.425257,9.300318,9.081049,8.81344,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77633,8.814826
"2021-04-03 12:50:00",705,13.07,16.64,11.07534,10.32266,10.23944,10.10055,9.892481,9.403131,9.334345,9.332575,9.091882,8.840387,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78192,8.820448
"2021-04-03 13:00:00",706,13.06,16.81,10.71856,10.35064,10.23547,10.11837,9.765131,9.390436,9.352198,9.258448,9.103052,8.854914,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78172,8.823998
"2021-04-03 13:10:00",707,13.06,17.01,10.77227,10.31066,10.22601,10.10253,9.697107,9.465266,9.3081,9.240717,9.13769,8.861445,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77795,8.830103
"2021-04-03 13:20:00",708,13.05,17.32,10.8854,10.33389,10.22372,10.04971,9.593989,9.386164,9.323969,9.24325,9.156733,8.86355,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.7797,8.837944
"2021-04-03 13:30:00",709,13.04,17.66,11.01733,10.32138,10.23507,9.925074,9.560419,9.407801,9.331446,9.267634,9.099726,8.890528,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78599,8.858734
"2021-04-03 13:40:00",710,13.04,17.93,11.1267,10.30593,10.20492,9.954645,9.634699,9.477869,9.387598,9.302454,9.024714,8.866297,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78046,8.889226
"2021-04-03 13:50:00",711,13.03,18.17,11.32998,10.34893,10.2149,9.958399,9.602106,9.409723,9.364038,9.27276,9.04635,8.865076,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78009,8.885442
"2021-04-03 14:00:00",712,13.03,18.46,11.37976,10.39443,10.13909,9.885645,9.625116,9.42251,9.348261,9.260645,9.038507,8.849665,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77943,8.882262
"2021-04-03 14:10:00",713,13.02,18.69,11.44924,10.32446,10.11257,9.829126,9.563532,9.417963,9.381159,9.293574,9.022822,8.833704,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78031,8.879372
"2021-04-03 14:20:00",714,13.02,18.95,11.39685,10.34527,10.14794,9.82989,9.599726,9.425989,9.393976,9.3305,8.976434,8.830255,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77909,8.879253
"2021-04-03 14:30:00",715,13.01,19.13,11.48083,10.33389,10.13592,9.934656,9.613154,9.418512,9.397119,9.292902,8.979059,8.83642,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77658,8.878599
"2021-04-03 14:40:00",716,13.01,19.22,11.68829,10.32183,10.20928,10.00912,9.601434,9.474573,9.419825,9.332086,8.991785,8.837091,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77978,8.877052
"2021-04-03 14:50:00",717,13,19.38,11.98153,10.37158,10.25256,10.04495,9.60882,9.452356,9.409906,9.259363,8.97085,8.826685,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78034,8.875503
"2021-04-03 15:00:00",718,13,19.56,11.96459,10.34713,10.1538,9.955011,9.581202,9.464319,9.394892,9.237848,9.02511,8.823267,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77818,8.874198
"2021-04-03 15:10:00",719,12.99,19.74,11.70516,10.89297,10.2264,10.03076,9.590662,9.520319,9.445551,9.275934,9.015558,8.816156,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.781,8.873098
"2021-04-03 15:20:00",720,12.99,19.91,10.50659,10.47384,9.835902,9.778925,9.560175,9.469598,9.352838,9.238306,8.972681,8.794581,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78325,8.870503
"2021-04-03 15:30:00",721,12.98,20.06,11.45223,10.22064,10.08999,9.94018,9.609003,9.460932,9.297083,9.245538,9.003504,8.792871,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77868,8.865606
"2021-04-03 15:40:00",722,12.98,20.21,11.50421,10.33096,10.16448,9.729029,9.620661,9.463556,9.302058,9.238642,9.041193,8.78396,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.7781,8.863836
"2021-04-03 15:50:00",723,12.98,20.32,11.43957,10.30404,10.1188,9.807276,9.633692,9.491968,9.304346,9.238275,9.135431,8.793909,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77784,8.849101
"2021-04-03 16:00:00",724,12.97,20.43,11.02261,10.34185,10.13253,9.902857,9.651301,9.505884,9.340052,9.243372,9.007898,8.775659,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77924,8.845872
"2021-04-03 16:10:00",725,12.97,20.51,11.43984,10.30261,10.16241,10.01028,9.679133,9.494013,9.309321,9.243402,8.958338,8.765894,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78396,8.843522
"2021-04-03 16:20:00",726,12.97,20.55,10.70791,10.26336,10.17932,9.794062,9.612757,9.374201,9.277033,9.231165,8.954858,8.734064,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77853,8.830412
"2021-04-03 16:30:00",727,12.97,20.58,10.66946,10.26473,10.17813,9.751306,9.525965,9.305719,9.261102,9.211329,8.869837,8.728968,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78121,8.826896
"2021-04-03 16:40:00",728,12.97,20.58,10.41406,10.26626,10.15139,9.747186,9.480463,9.295313,9.264368,9.222711,8.852534,8.70135,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77791,8.796562
"2021-04-03 16:50:00",729,12.97,20.58,9.85998,9.691706,9.560114,9.46203,9.304774,9.259851,9.247065,9.204676,8.84469,8.666468,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78118,8.786048
"2021-04-03 17:00:00",730,12.96,20.57,10.34387,10.0704,9.979517,9.814753,9.550074,9.336694,9.288507,9.212335,8.983911,8.669519,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77939,8.751208
"2021-04-03 17:10:00",731,12.96,20.54,10.2825,10.0942,9.959345,9.571741,9.314691,9.234278,9.228754,9.177149,8.860376,8.69375,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.7775,8.746765
"2021-04-03 17:20:00",732,12.96,20.53,10.32519,10.08331,9.949091,9.691126,9.308771,9.256861,9.241754,9.204431,9.003046,8.712671,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77922,8.756661
"2021-04-03 17:30:00",733,12.96,20.52,10.35845,10.09454,9.897974,9.632441,9.316309,9.255274,9.240534,9.205927,8.832392,8.731348,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77595,8.76213
"2021-04-03 17:40:00",734,12.96,20.49,10.30804,10.11181,9.724695,9.589502,9.470606,9.257288,9.244318,9.214594,8.828516,8.734614,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77793,8.766099
"2021-04-03 17:50:00",735,12.96,20.42,10.34039,10.1137,9.738398,9.636438,9.526697,9.263788,9.241815,9.185541,8.977838,8.743372,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77801,8.769398
"2021-04-03 18:00:00",736,12.96,20.33,10.33242,10.07064,9.736719,9.606745,9.54162,9.28689,9.253962,9.189081,9.034113,8.76687,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77567,8.772529
"2021-04-03 18:10:00",737,12.97,20.21,10.34249,10.09637,9.856531,9.705194,9.543482,9.404291,9.291346,9.232905,9.072778,8.771113,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77812,8.776276
"2021-04-03 18:20:00",738,12.97,20.02,10.43603,10.08453,9.830927,9.675531,9.53515,9.451014,9.305414,9.239313,9.074213,8.780206,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77787,8.78033
"2021-04-03 18:30:00",739,12.98,19.54,10.45654,10.11172,9.864526,9.679743,9.578119,9.496179,9.394556,9.256861,9.100397,8.785639,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77719,8.784337
"2021-04-03 18:40:00",740,12.99,18.86,10.41806,10.29385,9.938043,9.796534,9.617853,9.550684,9.466974,9.287897,9.141443,8.791803,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77696,8.788787
"2021-04-03 18:50:00",741,13.01,18.15,10.40863,10.36236,10.18222,9.999964,9.771875,9.624078,9.554377,9.425928,9.18722,8.79635,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.77824,8.793633
