Reservoir,Site,DateTime,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,ThermistorTemp_C_10,ThermistorTemp_C_11,ThermistorTemp_C_12,ThermistorTemp_C_13,EXOTemp_C_1,EXOCond_uScm_1,EXOSpCond_uScm_1,EXOTDS_mgL_1,EXODOsat_percent_1,EXODO_mgL_1,EXOChla_RFU_1,EXOChla_ugL_1,EXOBGAPC_RFU_1,EXOBGAPC_ugL_1,EXOfDOM_RFU_1,EXOfDOM_QSU_1,EXOPressure_psi_1,EXODepth_m_1,EXOBattery_V_1,EXOCablepower_V_1,EXOWiper_V_1,EXOTemp_C_9,EXOCond_uScm_9,EXOSpCond_uScm_9,EXOTDS_mgL_9,EXODOsat_percent_9,EXODO_mgL_9,EXOfDOM_RFU_9,EXOfDOM_QSU_9,EXOPressure_psi_9,EXODepth_m_9,EXOBattery_V_9,EXOCablepower_V_9,EXOWiper_V_9,LvlPressure_psi_13,LvlDepth_m_13,LvlTemp_C_13,RECORD,CR3000Battery_V,CR3000Panel_Temp_C,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_ThermistorTemp_C_10,Flag_ThermistorTemp_C_11,Flag_ThermistorTemp_C_12,Flag_ThermistorTemp_C_13,Flag_EXOTemp_C_1,Flag_EXOCond_uScm_1,Flag_EXOSpCond_uScm_1,Flag_EXOTDS_mgL_1,Flag_EXODOsat_percent_1,Flag_EXODO_mgL_1,Flag_EXOChla_RFU_1,Flag_EXOChla_ugL_1,Flag_EXOBGAPC_RFU_1,Flag_EXOBGAPC_ugL_1,Flag_EXOfDOM_RFU_1,Flag_EXOfDOM_QSU_1,Flag_EXOPressure_psi_1,Flag_EXODepth_m_1,Flag_EXOBattery_V_1,Flag_EXOCablepower_V_1,Flag_EXOWiper_V_1,Flag_EXOTemp_C_9,Flag_EXOCond_uScm_9,Flag_EXOSpCond_uScm_9,Flag_EXOTDS_mgL_9,Flag_EXODOsat_percent_9,Flag_EXODO_mgL_9,Flag_EXOfDOM_RFU_9,Flag_EXOfDOM_QSU_9,Flag_EXOPressure_psi_9,Flag_EXODepth_m_9,Flag_EXOBattery_V_9,Flag_EXOCablepower_V_9,Flag_EXOWiper_V_9,Flag_LvlPressure_psi_13,Flag_LvlTemp_C_13
CCR,51,2023-02-09 14:30:00,7.330804,7.151727,6.905786,6.556268,6.417352,5.76864,5.353845,5.308771,5.30755,5.236292,5.200555,5.183832,5.212488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.254,58.7,94.25,61.26,97.38,12.35,5.16,15.92,12.5,8.785,2.83,12.15,1.22,27.1933,19.159039515,5.200209,2289,13,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 14:40:00,7.144738,7.087061,7.011957,6.721368,6.515954,5.824152,5.397028,5.318536,5.305505,5.209802,5.209192,5.18435,5.213403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22,58.9,94.67,61.53,97.17,12.34,5.17,15.95,12.5,8.786,2.83,12.15,1.21,27.1887,19.155798585,5.201222,2290,13,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 14:50:00,7.289301,7.035578,6.937646,6.812921,6.464776,5.74154,5.377435,5.317194,5.284875,5.20617,5.211572,5.185907,5.21322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.236,58.81,94.48,61.41,97.16,12.33,5.17,15.97,12.49,8.783,2.83,12.15,1.21,27.19552,19.160603616,5.202337,2291,13,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 15:00:00,7.071771,7.009058,6.893518,6.795526,6.667718,5.730096,5.371393,5.31875,5.298944,5.20379,5.211786,5.19137,5.215326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21,58.94,94.76,61.59,97.19,12.34,5.17,15.97,12.49,8.781999,2.83,12.13,1.22,27.19634,19.161181347,5.202916,2292,13.01,21.63,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 15:10:00,7.007593,6.960718,6.847162,6.766778,6.73916,5.739923,5.370874,5.31817,5.306451,5.20321,5.210718,5.192132,5.2175840000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.203,58.98,94.84,61.65,97.25,12.35,5.18,15.98,12.49,8.779,2.83,12.13,1.22,27.19218,19.158250419,5.203466,2293,13.01,21.56,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 15:20:00,7.039392,6.896112,6.815576,6.757654,6.72561,5.8807,5.359094,5.320062,5.309015,5.203454,5.212152,5.190362,5.217981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.237,58.72,94.32,61.31,97.4,12.36,5.15,15.91,12.48,8.777001,2.83,12.13,1.22,27.18907,19.1560592685,5.204842,2294,13.01,21.53,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 15:30:00,7.024134,6.875299,6.760431,6.72204,6.687952,6.008508,5.403955,5.325891,5.296655,5.20788,5.212549,5.190606,5.218988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.235,58.84,94.52,61.44,97.34,12.35,5.17,15.95,12.49,8.779,2.83,12.15,1.22,27.19455,19.1599202025,5.202974,2295,13.01,21.52,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 15:40:00,6.953729,6.815882,6.72854,6.695856,6.663751,5.778406,5.391931,5.331354,5.290857,5.210412,5.212274,5.191034,5.218591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.211,58.96,94.79,61.61,97.2,12.34,5.17,15.96,12.48,8.777001,2.83,12.12,1.22,27.18934,19.156249497,5.201482,2296,13.01,21.48,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 15:50:00,7.07641,6.751001,6.702539,6.67901,6.662683,5.846216,5.383203,5.336664,5.29046,5.21319,5.212823,5.191278,5.21731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.208,58.96,94.79,61.61,97.25,12.35,5.19,16.03,12.49,8.78,2.83,12.15,1.22,27.1942,19.15967361,5.200585,2297,13.01,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 16:00:00,7.114374,6.709039,6.676172,6.658472,6.606897,5.600519,5.334466,5.323206,5.290674,5.206964,5.21084,5.189264,5.214319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.228,58.83,94.53,61.44,97.39,12.36,5.16,15.94,12.49,8.78,2.83,12.15,1.21,27.19281,19.1586942855,5.200151,2298,12.97,21.45,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 16:10:00,6.726098,6.68139,6.660638,6.628839,6.570978,5.490808,5.316034,5.321802,5.298181,5.208948,5.211847,5.189233,5.212701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.254,58.64,94.14,61.19,97.56,12.38,5.17,15.95,12.48,8.774,2.83,12.15,1.22,27.18641,19.1541851655,5.199963,2299,12.97,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 16:20:00,6.479272,6.575922,6.610162,6.242883,5.795251,5.362909,5.320947,5.297845,5.274622,5.206994,5.208459,5.184442,5.210474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.197,58.99,94.87,61.66,97.09,12.33,5.18,16,12.48,8.777001,2.83,12.15,1.22,27.31382,19.243951881,5.202815,2300,12.97,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 16:30:00,6.50387,6.542261,6.481958,5.899988,5.476129,5.32641,5.295556,5.276605,5.257379,5.207513,5.206994,5.186182,5.211755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.198,58.96,94.83,61.64,97.14,12.34,5.19,16.02,12.48,8.776,2.83,12.15,1.23,27.31042,19.241556411,5.204306,2301,13.01,21.33,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 16:40:00,6.511255,6.507837,6.492914,6.33407,6.27279,5.536188,5.30755,5.288812,5.273004,5.21026,5.209894,5.187768,5.214258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,58.94,94.79,61.61,97.24,12.35,5.18,15.98,12.47,8.771,2.83,12.16,1.22,27.30967,19.2410279985,5.20516,2302,13.01,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 16:50:00,6.539697,6.529596,6.495569,6.429559,6.159112,5.519494,5.320245,5.294977,5.26568,5.21673,5.210565,5.187066,5.21264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.206,58.95,94.79,61.61,97.15,12.34,5.18,15.99,12.49,8.778,2.83,12.15,1.22,27.31374,19.243895517,5.205174,2303,13.01,21.35,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 17:00:00,6.592401,6.503564,6.47268,6.392542,5.793786,5.416986,5.325982,5.281,5.267969,5.216424,5.210809,5.184747,5.213952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.246,58.74,94.33,61.31,97.4,12.36,5.17,15.96,12.48,8.774,2.83,12.15,1.22,27.3116,19.242387779999998,5.20571,2304,13.01,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 17:10:00,6.607538,6.4992,6.463647,6.379816,5.818964,5.446069,5.32641,5.297204,5.270959,5.22558,5.213037,5.185114,5.21676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.246,58.77,94.39,61.35,97.43,12.36,5.16,15.94,12.48,8.774,2.83,12.15,1.22,27.31232,19.242895056000002,5.210561,2305,13.01,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 17:20:00,6.6419,6.487695,6.444696,6.340753,6.180139,5.334528,5.319147,5.302332,5.270105,5.230371,5.215997,5.186517,5.21853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26,58.93,94.6,61.49,97.44,12.36,5.16,15.93,12.48,8.775,2.83,12.13,1.22,27.31198,19.242655509,5.213053,2306,13.01,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 17:30:00,6.699426,6.453638,6.352044,6.318567,5.713006,5.31347,5.323236,5.318994,5.270776,5.231622,5.221887,5.186609,5.219537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.257,58.86,94.48,61.41,97.51,12.37,5.16,15.94,12.48,8.771,2.83,12.12,1.22,27.30894,19.240513677,5.212589,2307,13.01,21.33,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 17:40:00,6.709497,6.368372,6.325952,6.2586,5.839044,5.351648,5.324396,5.330469,5.328454,5.254632,5.228052,5.188623,5.220331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.263,58.85,94.45,61.39,97.7,12.39,5.17,15.95,12.48,8.773,2.83,12.12,1.21,27.31338,19.243641879,5.210026,2308,13.01,21.31,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 17:50:00,6.085962,6.26748,6.269189,6.242029,5.94906,5.342554,5.324426,5.3258,5.346155,5.249994,5.231012,5.185052,5.212549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.255,58.73,94.29,61.29,97.58,12.38,5.17,15.96,12.48,8.772,2.83,12.12,1.22,27.356,19.2736698,5.208751,2309,13.01,21.26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 18:00:00,6.210748,6.227197,6.015039,5.595697,5.451746,5.348169,5.335534,5.328454,5.308648,5.2329040000000004,5.221765,5.1857239999999996,5.212854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.232,58.95,94.7,61.56,97.29,12.35,5.15,15.91,12.48,8.774,2.83,12.15,1.22,27.35642,19.273965711,5.207737,2310,13.01,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 18:10:00,6.253381,6.235528,6.157251,5.652185,5.406244,5.365137,5.368951,5.311304,5.313379,5.24862,5.218256,5.186517,5.212915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.258,58.84,94.46,61.4,97.48,12.36,5.15,15.91,12.48,8.775,2.83,12.16,1.21,27.35933,19.2760159515,5.207969,2311,13.02,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 18:20:00,6.291437,6.251214,6.216882,6.072565,6.025415,5.747461,5.40954,5.372369,5.347986,5.266962,5.229669,5.185968,5.208764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.217,58.98,94.8,61.62,97.35,12.36,5.19,16.01,12.48,8.772,2.83,12.16,1.22,27.35668,19.274148894,5.209157,2312,12.97,20.95,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 18:30:00,6.354638,6.271264,6.246576,6.048517,5.828576,5.412164,5.373071,5.31283,5.318078,5.237176,5.225671,5.183435,5.210596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21,59.02,94.89,61.68,97.31,12.36,5.17,15.97,12.48,8.774,2.83,12.16,1.21,27.35945,19.2761004975,5.211604,2313,12.97,20.83,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 18:40:00,6.399408,6.296838,6.210382,5.990137,5.510461,5.386774,5.37533,5.317377,5.276849,5.220636,5.219568,5.181848,5.216302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.217,59.06,94.93,61.71,97.47,12.38,5.17,15.96,12.48,8.777001,2.83,12.16,1.22,27.35943,19.2760864065,5.211329,2314,13.02,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 18:50:00,6.466302,6.333917,6.246637,6.073206,5.518121,5.374384,5.363244,5.31756,5.305108,5.220514,5.217188,5.183313,5.215997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.225,58.91,94.67,61.53,97.38,12.36,5.17,15.96,12.48,8.777001,2.83,12.17,1.22,27.35549,19.2733104795,5.210692,2315,13.02,20.66,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 19:00:00,6.478265,6.340326,6.2362,6.05578,5.617731,5.353815,5.375818,5.3104189999999996,5.303644,5.222345,5.218591,5.183618,5.218896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.263,58.83,94.42,61.38,97.5,12.36,5.16,15.92,12.48,8.778,2.83,12.17,1.21,27.3588,19.27564254,5.21075,2316,13.02,20.53,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 19:10:00,6.484644,6.313501,6.198999,6.07171,5.509332,5.35946,5.34942,5.316095,5.301019,5.219385,5.219446,5.18429,5.216638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22,59.03,94.87,61.66,97.62,12.39,5.18,16,12.48,8.777001,2.83,12.12,NA,27.35751,19.2747336705,5.210199,2317,13.02,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CCR,51,2023-02-09 19:20:00,6.505792,6.256586,6.132379,6.032617,5.489313,5.367792,5.356164,5.326257,5.284753,5.221307,5.218866,5.186151,5.215173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.218,59.05,94.91,61.69,97.63,12.4,5.18,15.99,12.48,8.776,2.83,12.17,1.21,27.35638,19.273937529,5.209808,2318,13.02,20.29,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 19:30:00,6.535699,6.207574,6.09411,6.049341,5.493982,5.382074,5.354425,5.321863,5.285669,5.223322,5.216424,5.187494,5.213037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.212,59.07,94.96,61.72,97.54,12.39,5.17,15.96,12.49,8.781,2.83,12.14,1.21,27.35829,19.2752832195,5.209794,2319,13.03,20.17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 19:40:00,6.568811,6.158472,6.087671,6.055597,5.638208,5.37948,5.366418,5.328424,5.285272,5.224786,5.217859,5.186365,5.212976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.214,59.06,94.94,61.71,97.5,12.38,5.17,15.97,12.49,8.779,2.83,12.12,1.21,27.35475,19.2727891125,5.209765,2320,13.03,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 19:50:00,6.595972,6.123987,6.08642,6.052454,5.588006,5.373498,5.346338,5.3110290000000004,5.280176,5.223322,5.212549,5.187311,5.213647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.208,59.05,94.94,61.71,97.39,12.37,5.14,15.89,12.49,8.783,2.83,12.12,1.22,27.35713,19.2744659415,5.209113,2321,13.03,19.86,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 20:00:00,6.611566,6.100519,6.074731,6.042962,5.482568,5.364343,5.339258,5.292352,5.264825,5.220086,5.206201,5.18789,5.214532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.204,59.04,94.93,61.7,97.31,12.36,5.17,15.95,12.49,8.781,2.83,12.12,1.21,27.35922,19.275938451000002,5.208795,2322,13.03,19.76,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 20:10:00,6.653497,6.085962,6.071069,6.036737,5.501398,5.358575,5.340173,5.286706,5.261102,5.219385,5.204248,5.188379,5.214898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.215,59.04,94.9,61.68,97.53,12.38,5.14,15.86,12.49,8.78,2.83,12.17,1.21,27.35594,19.273627527000002,5.210909,2323,12.99,19.63,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 20:20:00,6.643274,6.072534,6.060327,6.028345,5.489862,5.349084,5.330224,5.279901,5.262872,5.2185,5.203332,5.18847,5.216333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.242,58.87,94.55,61.46,97.62,12.39,5.15,15.89,12.49,8.781,2.83,12.17,1.21,27.35871,19.2755791305,5.209634,2324,12.99,19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 20:30:00,6.612054,6.063745,6.051111,6.004785,5.434534,5.343286,5.316217,5.281,5.25921,5.209955,5.201929,5.189386,5.215753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.231,58.94,94.69,61.55,97.66,12.4,5.16,15.93,12.49,8.779,2.83,12.18,1.21,27.356,19.2736698,5.209417,2325,12.99,19.26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 20:40:00,6.598871,6.053918,6.045221,5.975732,5.418817,5.323236,5.310327,5.280115,5.250635,5.200067,5.201684,5.1914,5.217157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.226,58.94,94.71,61.56,97.61,12.39,5.17,15.96,12.49,8.779,2.83,12.17,1.22,27.35704,19.274402532,5.209533,2326,12.99,19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 20:50:00,6.582666,6.0460140000000004,6.035944,5.802667,5.387994,5.31756,5.305475,5.27746,5.25039,5.197961,5.200738,5.192254,5.218072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.222,59,94.81,61.63,97.51,12.38,5.18,15.98,12.49,8.779,2.83,12.18,1.22,27.35737,19.2746350335,5.210619,2327,12.99,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 21:00:00,6.570276,6.039117,6.031854,5.846918,5.374414,5.315637,5.303125,5.280054,5.2638489999999996,5.209192,5.199487,5.190637,5.218134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.225,58.91,94.66,61.53,97.51,12.38,5.17,15.96,12.49,8.779,2.83,12.19,1.22,27.35632,19.273895256,5.211257,2328,13.04,18.71,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-02-09 21:10:00,6.554529,6.035974,6.0245,5.907404,5.383844,5.313379,5.300043,5.272882,5.267877,5.214014,5.200922,5.190057,5.217676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.238,58.91,94.62,61.5,97.5,12.37,5.18,16,12.49,8.781999,2.83,12.16,1.21,27.35841,19.2753677655,5.210764,2329,13.04,18.47,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
